category,4050,after-finish,animalcompany,artwork-creative-h-and-m,artwork-dark,bj,body,cat,ceo,club,couple,dog,event,evil-omen,fashionshow,first-birthday,food,good-omen,group,kids,landscape,location,lookbook,model-and-actor,model-works,musician,panorama,person,portrait-strong,product,profile-1,review,seminude,street,tour,uniform,video-club,video-entertainment,video-excercise,video-fashion,video-music,video-sketch,video-wedding,wedding,withyou,zoo
video-club,866.3466396310429,911.2432441450526,862.9537936645276,861.4103261512483,875.5556806965506,864.0600062752844,3538.393581682073,862.2877999832771,930.6865745244206,859.855365744728,859.7867468157439,959.5066440624578,859.8623436341425,860.0530506893165,861.1151200623526,859.6942770543492,861.4338337910812,859.6589440004682,896.0214841174289,867.7456424552071,860.8346240713137,860.9635590430062,894.0640357379331,890.1659177429291,859.9367709314447,866.4937968618125,864.0736369083367,904.257480078422,858.905262528994,875.7713742752728,859.7274277350932,877.7580817058878,909.8507356215695,864.467032338423,859.7367329595729,867.5126960326158,0.0,749.4779850002267,862.070472757303,789.708332234123,860.9606553147478,833.7923902267279,871.1436448714987,861.6471145428388,974.3773652953972,860.2963515556718
video-entertainment,176.7434581533359,333.2356523543062,162.36686854158393,151.51732574197578,210.1844428115459,142.76359635580928,3435.3356297294868,156.63332978647935,383.2221940336963,141.53798076841423,139.2300254973761,448.7034098377234,141.58036587041298,148.27339613025663,149.0,138.27508813954884,150.08664164408503,143.61493654909296,289.56562295963244,183.4782003399859,147.37028194313805,148.12157169028418,280.30742052253987,270.3277845710853,142.03168660548954,177.4633765034352,166.7243233604503,301.49849133582376,146.6287829861518,215.6507593309145,140.75865870347016,226.14375958668415,331.84651740090794,167.28717822953436,140.06070112633307,182.37331980796364,749.4779850002267,0.0,151.04055746719158,115.32129031536198,158.025314427784,194.962816967749,166.1174283451318,142.10383527547734,479.68010173447885,144.19279628330952
video-excercise,126.12890231822364,309.3804292452902,104.88684378891378,87.29117939402583,180.86389910648282,112.92340078320545,3433.1008052326238,95.93878256471676,362.669960156614,68.58024496894132,68.30263538107442,431.28296975419744,68.66767798608018,81.2603839518372,82.89300332356163,67.24767653978834,83.69139740737992,72.56376506218514,261.7603866134064,135.4049482109129,79.92652876235775,81.30344396149526,273.6978260783231,240.30680621054225,69.59346233663044,127.13575421572014,111.65684036367857,290.11306464511,77.91180911774543,173.8260624877639,66.95707580233773,189.23860599782486,307.79922207684524,112.4955554677606,67.3145600891813,133.90398716161434,862.070472757303,151.04055746719158,0.0,113.0851449130256,98.0522819724253,200.94837645524782,161.47523029864362,88.83552217440949,463.4255603654162,73.90407634224245
video-fashion,153.69856863354323,321.6069029109916,135.04073459515837,123.34707130694267,200.11621623446712,140.50780919381117,3434.0966627177067,130.07305639524276,373.15445863609887,111.43608033307704,111.26544836560899,440.1360585091842,111.48990985734987,116.35291143757426,120.77251342917394,110.62097450302994,121.78259317324459,111.93859924083381,276.1036942889392,161.3978004806757,118.75605247733692,119.68709203585824,278.50897651601827,254.72752326969126,112.06248257110852,152.59177566304155,142.06336614342206,301.1516898139172,110.83771921146699,194.01610757872658,110.4445562261898,208.62885706440517,318.865349498987,142.7235089254745,110.66164647247935,160.140649985498,789.708332234123,115.32129031536198,113.0851449130256,0.0,125.78950671657792,188.78691691957894,176.2895345730994,124.92597808302322,471.6757360729933,114.78920898760475
video-music,129.32227186374357,310.6959928933748,107.0,91.34276107059607,181.58606774750095,116.47937347206347,3433.1861133484867,100.09995004993759,363.7928668899378,74.28997240543302,74.03377607551839,432.2276599200935,74.3706931526122,82.58934555982388,87.67553820764375,73.06161783043132,90.75241043630741,75.73803535872844,263.3139760817872,138.35552030909355,84.87638069569178,85.4049178911847,269.09895949260004,241.99816344574003,75.22632517942107,130.25839704218689,115.25189803209317,291.5155918261968,75.73638491504595,182.0528769341479,72.79423054061358,191.3818173181559,308.11379571695767,116.06463716395274,73.12318373812782,136.91613410324504,860.9606553147478,158.025314427784,98.0522819724253,125.78950671657792,0.0,194.5417692938974,163.77118183612157,94.77077608630205,464.30485674823603,79.23107029442427
video-sketch,222.78857690644733,359.78118349908186,208.78577537753858,202.6376075658218,255.7303267115576,203.41569370243892,3437.9059598669783,207.1967663840341,406.5166048269123,196.03443575045685,195.05512041471763,468.7549999733336,196.06504022900157,196.1721183043095,201.48821305475911,194.51092514303664,202.84600070003845,194.74791398112586,319.75732986125587,228.1682493249225,200.28604544500848,200.83948814911872,302.73874875872764,302.44604661180665,196.39119124848753,223.36013520769546,214.92673170175925,335.4025048770176,190.38513597442423,254.68755368097592,195.47250446034604,263.6996397418851,355.8379000487597,215.36364595725064,195.2421573328875,227.2807246067686,833.7923902267279,194.962816967749,200.94837645524782,188.78691691957894,194.5417692938974,0.0,209.0920849769307,200.3596765818911,498.4872114708661,197.95974969675024
video-wedding,182.2779471027694,336.2038072360276,168.37458240482735,157.93827908395102,225.1588328269624,136.99797240997563,3435.624817829923,162.85269417482783,384.6898101067924,148.39137441239635,144.40221604947757,450.9121311297801,148.43180252223578,154.82893786369524,155.52491761772453,143.11883174481267,157.2800050864699,150.373701158148,292.9765348965681,188.81538602560968,153.96428157205813,154.68354792931277,265.2682604459116,273.97830408831845,148.86235252742716,182.97609133435986,172.580416038437,296.1356788328245,153.25468997717493,222.80989654860485,147.648230602334,230.4951192541829,334.82698683217143,173.12423285028586,146.27371602581238,187.74191800921227,871.1436448714987,166.1174283451318,161.47523029864362,176.2895345730994,163.77118183612157,209.0920849769307,0.0,137.20240522673063,481.7468214736865,150.92568535540926
wedding,122.79963354994183,308.21340009804896,100.04249097258624,82.52878285786117,169.83227019621447,97.11304981537984,3432.9987458327,91.51775783966738,360.5963810134539,63.107051903887886,60.55163086160438,430.20489304516286,63.20205692855257,74.2057949219601,78.42512352556417,58.76648704831692,81.85047342563145,67.63689821391871,260.3800107535139,131.71844973275384,72.29453644640098,73.44725998973685,257.8104924164259,235.39246188251465,64.20669746996803,119.02415721188703,108.38127144483958,274.6831634406772,73.82072879618569,176.85233953781895,61.33922073192649,187.32458461184427,305.12228878125427,109.24513719154734,60.435916473567275,127.45925274812774,861.6471145428388,142.10383527547734,88.83552217440949,124.92597808302322,94.77077608630205,200.3596765818911,137.20240522673063,0.0,462.64727384909554,68.85537379173829
withyou,470.85799345450215,549.1038153209282,458.1440821401058,461.98106021784054,489.05878992202975,467.4937908084389,3462.946706042253,460.8025607567736,580.7996642561013,458.80496945870146,458.22920029173173,570.1611614271881,458.8180467244069,460.9273261589076,461.1615768903563,458.60767547000347,461.75642930012356,459.4499428664672,523.7530429505875,473.4271327247732,460.6376015915331,460.87850893700823,530.0917373436413,480.1396787509975,458.95751437360735,471.12869791597285,467.18946905939566,531.4229391715959,460.4009122493134,436.7015571302672,458.56515349511676,491.5384013482568,548.2619001089818,467.3906289176111,458.6174876735513,473.00002936340053,974.3773652953972,479.68010173447885,463.4255603654162,471.6757360729933,464.30485674823603,498.4872114708661,481.7468214736865,462.64727384909554,0.0,455.684718308613
zoo,111.38138309430352,303.66686105006585,80.2406536613455,64.22664945332272,172.8498264390219,96.17175751978564,3432.5935459050334,75.50869155269478,357.80834604575676,32.75763269834986,34.096370774614705,422.83288168416294,34.82186812909382,56.14768472519593,58.039318569397416,31.93058878254518,61.46187842882773,42.341616643675756,254.98198465774007,121.78592899017522,49.000637750951775,55.745515514703065,267.76073741308676,232.9048595695485,36.6136927938169,112.52027595060368,94.68137356418104,282.97509215084244,51.64845109003754,169.11774744242544,31.313934597875114,179.74582748981965,302.1418104319743,92.99764781971639,32.07120983062535,120.11490447807789,860.2963515556718,144.19279628330952,73.90407634224245,114.78920898760475,79.23107029442427,197.95974969675024,150.92568535540926,68.85537379173829,455.684718308613,0.0
