category,4050,animalcompany,artwork-creative-h-and-m,artwork-dark,bj,body,cat,ceo,club,dog,evil-omen,fashionshow,good-omen,group,kids,landscape,location,lookbook,model-and-actor,musician,panorama,person,portrait-strong,product,seminude,street,uniform,wedding,withyou,zoo
panorama,0.013250646917105383,0.014873516552154903,0.0140648701704292,0.017849707028345378,0.03113753308943814,0.23111113589720692,0.020737039350405995,0.03088099699592516,0.00863299723387169,0.09448608508571031,0.026638856666964097,0.009335683055233336,0.008911840813777104,0.023489783171232265,0.016964843401445526,0.023478629428036045,0.010651824752386902,0.05272374408851611,0.05951637369501205,0.020667886142589454,0.0,0.09930363463311621,0.011648225811248926,0.020567502453823504,0.055482436572380375,0.02624475774069777,0.017749323339579435,0.01709868831980012,0.04291960381904166,0.010739195740757268
person,0.09325830582076677,0.09780345617322506,0.09755249695131016,0.10199912257220188,0.1019247642842271,0.2761703994527232,0.10344390410755179,0.11086634841319405,0.09186037000684094,0.1673479125149956,0.11125672942506169,0.09242177508105053,0.09429560393801492,0.0990768418547931,0.09728480711460097,0.1069439487225246,0.09512098093453496,0.13325191100800088,0.11039045537015547,0.09362637934624192,0.09930363463311621,0.0,0.0961396894797894,0.1036982094524255,0.1183802534130454,0.1082452187620832,0.10161617738913177,0.09844479640700751,0.1190680675768121,0.09509681449094314
portrait-strong,0.010109009250171025,0.011523675678891166,0.009250171024062344,0.014923708396537876,0.027772820558579454,0.22654181910115692,0.018814877606257992,0.026728086612533827,0.005424437107760031,0.09033317470231898,0.022664406174712225,0.005970970524374648,0.004424318134499271,0.021106600041640642,0.013570387555396923,0.020381606733886556,0.010142470479759674,0.051679010142470505,0.05456039380149313,0.01698343297343922,0.011648225811248926,0.0961396894797894,0.0,0.01679381933910354,0.051061836352279844,0.02368311471996668,0.014399482466315696,0.014180125516790099,0.04084872549894412,0.007746274649772465
product,0.01931828321584724,0.020528464352636746,0.019909431605246716,0.025203741709050886,0.036580559769191855,0.23492571607031312,0.027696975104845183,0.031951756342761956,0.014544481127866509,0.09850143263634827,0.03352443413342851,0.015537164272329792,0.014644864816632462,0.030717408762380653,0.02196172035335059,0.029144730971714102,0.018950209690372085,0.05778754349959847,0.06139020255197646,0.02579860801284911,0.020567502453823504,0.1036982094524255,0.01679381933910354,0.0,0.06053136432586778,0.03258008387614882,0.020693911543380624,0.02325555456411171,0.04631034175069152,0.01618222242051099
seminude,0.04914711043692933,0.05506417120252225,0.05241515719342078,0.05893637904880879,0.06418607417982808,0.20722353588530962,0.06114705095029893,0.06645028404866009,0.04930326284167635,0.13391456728433612,0.06627554207191931,0.04944826150322717,0.04831057969721306,0.05902932690877727,0.05318104755956102,0.06376966776716933,0.05054132833645641,0.08741560334314857,0.0833147437613396,0.05324797001873831,0.055482436572380375,0.1183802534130454,0.051061836352279844,0.06053136432586778,0.0,0.06729425061717376,0.0566424258647869,0.056542042176020955,0.08312141221260519,0.05114920734065021
street,0.025508610689747472,0.02677456054251806,0.026077451592754517,0.03112637934624192,0.04116474822283691,0.24265526010529118,0.034422682252163814,0.04304973082299752,0.01973097171410725,0.10625328415771887,0.039610660004164064,0.019362898188632103,0.02197287409654679,0.03530159721602568,0.029088962255733,0.03346122958864994,0.02442669759971446,0.06391094851432143,0.07030204336575355,0.03250200767377531,0.02624475774069777,0.1082452187620832,0.02368311471996668,0.03258008387614882,0.06729425061717376,0.0,0.028490378037536054,0.029267422146872477,0.055132952618898896,0.02264023973112043
uniform,0.015897801969007464,0.01750951786086077,0.01751509473245888,0.02236325510841437,0.03400776300526455,0.23201830701049933,0.02436572380357514,0.030672793789595774,0.011079384908241873,0.09655324549140913,0.030371642723297926,0.011893608161565688,0.012116683025490021,0.027341542488325737,0.018496624133725947,0.024430415514113193,0.015931263198596116,0.05172734302965409,0.06061687635703876,0.021931977038160674,0.017749323339579435,0.10161617738913177,0.014399482466315696,0.020693911543380624,0.0566424258647869,0.028490378037536054,0.0,0.019091490437524165,0.04686059308170487,0.013207890901519885
wedding,0.015291781922013026,0.01660234674756848,0.016596769875970366,0.020909550578507477,0.03219713869307872,0.23359842062996328,0.023893548674935306,0.03167291276285654,0.011008744534665833,0.09581338052606013,0.028739478302251566,0.011555277951280451,0.012023735165521549,0.026869367359685904,0.018515213705719635,0.025519764432943685,0.014678326046221109,0.0561256357633622,0.06064290175782995,0.021549031855090564,0.01709868831980012,0.09844479640700751,0.014180125516790099,0.02325555456411171,0.056542042176020955,0.029267422146872477,0.019091490437524165,0.0,0.04620995806192558,0.01331571041908331
withyou,0.04209422682252163,0.041530962791112694,0.04324306237173195,0.04789045537015556,0.05962419321257547,0.2601777906665476,0.04554296421879184,0.05999226673805063,0.037521192112072804,0.10494086037496404,0.05655319591921717,0.03822387793343446,0.038915410011599885,0.05208798072633176,0.0448268939055947,0.05281297403408583,0.04110154367805836,0.08513652181672164,0.08566074774694389,0.049556081020790586,0.04291960381904166,0.1190680675768121,0.04084872549894412,0.04631034175069152,0.08312141221260519,0.055132952618898896,0.04686059308170487,0.04620995806192558,0.0,0.039136625918324855
zoo,0.009155364206894502,0.009250171024062339,0.010504967133636718,0.01571004729187115,0.02735455518872133,0.2271050831325658,0.017281237916778207,0.026265206269890835,0.004783096873977575,0.08817492539385105,0.023495360042830375,0.005508090181731656,0.005195785372237589,0.020688334671782514,0.0123490526754112,0.018814505814818114,0.008921135599773951,0.05246534903780378,0.05519801612087686,0.016052095416555126,0.010739195740757268,0.09509681449094314,0.007746274649772465,0.01618222242051099,0.05114920734065021,0.02264023973112043,0.013207890901519885,0.01331571041908331,0.039136625918324855,0.0
