category,4050,after-finish,animalcompany,artwork-creative-h-and-m,artwork-dark,bj,body,cat,ceo,club,couple,dog,event,evil-omen,fashionshow,first-birthday,food,good-omen,group,kids,landscape,location,lookbook,model-and-actor,model-works,musician,panorama,person,portrait-strong,product,profile-1,review,seminude,street,tour,uniform,video-club,video-entertainment,video-excercise,video-fashion,video-music,video-sketch,video-wedding,wedding,withyou,zoo
review,0.00649720115399748,0.011000470964070573,0.006115564807894606,0.005834190096738549,0.007711260956933682,0.0062527440346440725,0.10799721842569081,0.005966096114547654,0.012504796124556317,0.005581247342759344,0.005577885198559481,0.01449673500560099,0.00558230865180632,0.005751312354417431,0.005769823003489525,0.005565214715043963,0.005816605772495908,0.005633388787168365,0.009703460973023425,0.006678988700392766,0.005728348468530443,0.005747448465356092,0.010037556079223107,0.009139062625617592,0.005593616752073916,0.006516547588538906,0.006230246133571898,0.010469289682428258,0.005709530437747386,0.0076436002995279905,0.005561754118969852,0.0,0.010958931355107088,0.00624512492147316,0.005566013008588101,0.006649044183899088,0.027580772402384532,0.007105852618591804,0.005946224854605652,0.006555502185841482,0.006013568493893351,0.008285927407443366,0.007242580337916195,0.005886082784347031,0.015445040105208382,0.005647944304471944
seminude,0.009795017134230524,0.013388214772006824,0.009768761499359799,0.009542161504947886,0.010817221017771612,0.009532942431494605,0.10687417580269616,0.009686497622879106,0.01453861529784782,0.009454324685088842,0.009448892672264664,0.01636558596484973,0.009454951254980306,0.009439169931508186,0.009566858985143391,0.009444868880750216,0.009595146484689784,0.009454598814525718,0.01182606960148167,0.010005492924928012,0.009525125405298011,0.009479928017716044,0.012057446617932588,0.011386436748559247,0.009461632085380615,0.009742663126501608,0.009849386120887503,0.011601402713347204,0.00949688924991705,0.010774912607231221,0.009442830202322823,0.010958931355107088,0.0,0.009860807199962239,0.009445339282513569,0.010076672361242246,0.028589182580410665,0.010427227569549346,0.009671617347269294,0.010019335412379794,0.009681501829283823,0.011181080912765425,0.010520879397711591,0.009587503182443181,0.017227396704131398,0.009493851074060465
street,0.004398973178411527,0.009906952287168723,0.003746980093829089,0.0033429203211802687,0.006049866753475451,0.004029162462802272,0.10787918300412788,0.003568143079656202,0.011554534534354748,0.0028788303336487312,0.0028723066474850437,0.01366339712076936,0.0028808873759502518,0.003196081348613081,0.002492050910780626,0.0028476230462299067,0.002357056783923293,0.0029786593320270944,0.008443606874071445,0.004663285563725653,0.001830844572751889,0.00318912308492506,0.008191236887284086,0.00771405238430195,0.0029027384584147053,0.004427497562119042,0.003994159370100976,0.008823682984637466,0.003120269220506732,0.005834845834057588,0.0028408539330201303,0.00624512492147316,0.009860807199962239,0.0,0.0028491828654282248,0.004227963071869952,0.027163143199950442,0.005256470643504615,0.0035348171395997046,0.004484635001586002,0.0036469642470998505,0.0067671216325923215,0.005439881629231293,0.0034326830225152346,0.01468627270754473,0.0029221570406823692
tour,0.0033659887925171147,0.009493504049991467,0.0025527222009853767,0.001775959402893771,0.005346008161401777,0.0028311833737380315,0.10785413967670511,0.0021621786732240406,0.011199681598562645,0.0005163134870433616,0.00045098821977713506,0.013387463972185619,0.0005276623919480492,0.0014811655930108626,0.0015514880622942353,0.0002287544348556329,0.0017173119776200734,0.0009226738011013997,0.007954458659823015,0.003698345014182025,0.0013893285762409517,0.0014660905762498922,0.008243383155316178,0.007255254881174401,0.0006362437307562164,0.0034031823620747793,0.0027070237289476633,0.008858971451772285,0.0013095783807808145,0.005247940858545285,0.00022218594852680204,0.005566013008588101,0.009445339282513569,0.0028491828654282248,0.0,0.0036504857588116855,0.027014508498336934,0.004400964685823506,0.002115147214114102,0.0034771923479176544,0.0022976648464454927,0.006134867473146504,0.004596189034589549,0.001899007587543355,0.014410604483065241,0.0010077363654556275
uniform,0.004955720764835439,0.01016641071838408,0.004443610962165112,0.004047631350357531,0.00645499149602563,0.0046305888854758,0.10790813223333427,0.004235545810345531,0.01031858326427558,0.003673672190679675,0.0036685622186115245,0.013866139896097602,0.0036752843900229905,0.003927230482361527,0.003916657169165476,0.00364926845930206,0.003675418708046897,0.003752414514803666,0.008746582207840026,0.0050615771035464755,0.003625381341474678,0.003921569752718811,0.007833366855937277,0.00802771938459679,0.0036924373837069896,0.004906431685703073,0.004600164382758789,0.009550758973702516,0.003865783657045338,0.006052051411662476,0.0036439887957282584,0.006649044183899088,0.010076672361242246,0.004227963071869952,0.0036504857588116855,0.0,0.02725884355169256,0.005730504942905377,0.004207509415918754,0.005031913589489332,0.0043021566096856255,0.007141578149466412,0.005899196166825209,0.004005004014080998,0.014862530380625311,0.0037742310912200444
video-club,0.02722220391613646,0.02863293775789639,0.02711559445921532,0.027067095872780778,0.0275115689142671,0.027150353692860466,0.11118283053203681,0.027094667713535806,0.02924388293870921,0.027018236158514626,0.02701608002563217,0.03014946249999867,0.027018455416626626,0.02702444778285362,0.027057819954826475,0.02701317445575331,0.02706783452603554,0.027012064226251943,0.028154642077531152,0.027266163156487257,0.0270490062551866,0.02705305762900255,0.028093135451309755,0.02797064941847381,0.027020794059118447,0.027226827866828358,0.02715078199240649,0.028413432209848294,0.026988382169017874,0.027518346402993644,0.027014216111079126,0.027580772402384532,0.028589182580410665,0.027163143199950442,0.027014508498336934,0.02725884355169256,0.0,0.023549975962300913,0.027087838892609677,0.024814087422910382,0.027052966388523104,0.02619928955936301,0.027372934638538845,0.027074536199303653,0.030616727896163303,0.02703209274330469
video-entertainment,0.005553604341031765,0.01047087674326178,0.0051018654687064865,0.004760952890556977,0.006604381549459416,0.004485894622334934,0.10794456024287463,0.0049217071417589735,0.012041545766966106,0.004447383527679944,0.004374863330632399,0.014099085933628385,0.004448715345496087,0.004659022659238229,0.0046818538884524745,0.004344857443505069,0.004715998166349883,0.004512645296122324,0.009098684146414217,0.005765222320188088,0.004630645151394754,0.00465425205625402,0.008807774407621049,0.00849419590168375,0.004462896672599828,0.005576225498929621,0.005238784708890819,0.009473636805524705,0.004607345891159522,0.006776143262558193,0.004422895795867091,0.007105852618591804,0.010427227569549346,0.005256470643504615,0.004400964685823506,0.005730504942905377,0.023549975962300913,0.0,0.004745971954978525,0.0036236069227136513,0.00496544585790366,0.006126090085396669,0.00521971495192873,0.00446516371643291,0.015072430533683545,0.004530802711180189
video-excercise,0.003963201958153138,0.009721301783041324,0.003295737432487471,0.0027428493132451164,0.005683076169881629,0.0035482608258666283,0.10787433794917901,0.0030145729006980913,0.011395756799893606,0.002154917359589672,0.002146194356043187,0.013551703684342416,0.0021576646657055828,0.002553350634778859,0.0026046505364826908,0.0021130456100483374,0.0026297375461863293,0.002280086883336532,0.008224992509455034,0.004254672371120594,0.002511438452862773,0.002554703659434258,0.008600088800575747,0.007550881577707534,0.002186754511755866,0.003994839095545016,0.003508463169322186,0.009115885770466929,0.0024481322582166672,0.005461934406528324,0.0021039144007018924,0.005946224854605652,0.009671617347269294,0.0035348171395997046,0.002115147214114102,0.004207509415918754,0.027087838892609677,0.004745971954978525,0.0,0.003553343123740003,0.0030809829370754215,0.006314167367014857,0.005073848556123917,0.0027913754021809734,0.014561682965134836,0.0023222019274860154
video-fashion,0.004829491551721704,0.010105480060046869,0.004243228109824301,0.003875791714279424,0.006288019363219706,0.0044150136431676725,0.10790562962192317,0.004087134529308491,0.011725199014488574,0.0035015264833645576,0.0034961649132948624,0.01382988400657295,0.0035032179059654323,0.003656022354676332,0.0037948943732654815,0.0034759143598752534,0.003826632935530074,0.003517316551165242,0.008675685602166198,0.0050714155689136125,0.0037315334635455435,0.0037607884378902823,0.008751263991076771,0.00800400701554411,0.0035212091931220275,0.004794714082106569,0.004463892101914283,0.009462739664223636,0.0034827248770295995,0.006096342736173654,0.0034703709733288233,0.006555502185841482,0.010019335412379794,0.004484635001586002,0.0034771923479176544,0.005031913589489332,0.024814087422910382,0.0036236069227136513,0.0035533431237400035,0.0,0.00395253752448006,0.005932031953482448,0.005539341227748606,0.003925403867494838,0.01482091865115454,0.0036068879493355776
video-music,0.0040635434992535285,0.009762639211103685,0.0033621366849960724,0.0028701574570493657,0.00570576803605659,0.0036599960242596537,0.1078770184869909,0.0031453244320483135,0.011431040593556568,0.002334327491136937,0.0023262773315166816,0.013581387585863108,0.0023368638853923708,0.002595109051369171,0.0027549265736887276,0.0022957303324566006,0.0028516075549507433,0.0023798282909262666,0.008273809146324813,0.004347384770120772,0.0026669718993147453,0.0026835795095423312,0.00845558395891909,0.007604027131052319,0.002363749416478274,0.00409295827312449,0.0036214264896180094,0.009159955752590631,0.0023797764309519544,0.005720436038779196,0.0022873285323052185,0.006013568493893351,0.009681501829283823,0.0036469642470998505,0.0022976648464454927,0.0043021566096856255,0.027052966388523104,0.00496544585790366,0.0030809829370754215,0.00395253752448006,0.0,0.006112859993523877,0.005145991573798007,0.0029778719901430335,0.014589312073785892,0.0024895858694241714
video-sketch,0.0070004266113573395,0.011304986127229593,0.0065604328476838525,0.006367246113615767,0.008035516943018307,0.006391695010288732,0.10802532474051772,0.006510503264227308,0.012773498973351526,0.006159762317374921,0.006128990429370546,0.014729143754071755,0.00616072396634726,0.006164088556301947,0.00633113002528701,0.006111890813606807,0.0063737942089564315,0.0061193374385271285,0.010047363074980546,0.007169465807538806,0.006293355709191154,0.006310745896280242,0.009512607973565675,0.009503410734070907,0.006170972230902985,0.007018386023808184,0.006753392983558813,0.010538963232584998,0.005982250933996047,0.008002751097595472,0.006142105403310166,0.008285927407443366,0.011181080912765425,0.0067671216325923215,0.006134867473146504,0.007141578149466412,0.02619928955936301,0.006126090085396669,0.006314167367014857,0.005932031953482448,0.006112859993523877,0.0,0.006570057658348175,0.006295669334859107,0.01566338449240742,0.006220259220636299
video-wedding,0.005727508157196211,0.010564141625641087,0.005290638881534246,0.004962711047414015,0.007074904409331105,0.004304728119716438,0.10795364706456939,0.005117131003136773,0.012087660961721678,0.004662729753728087,0.004537383065183899,0.014168488016646663,0.004664000079253285,0.0048650098307524035,0.004886878793958351,0.004497056771243133,0.004942026868388686,0.0047250181039480916,0.009205861269334427,0.005932926505125206,0.0048378407406773965,0.004860441411761595,0.008335216353367215,0.008608901935218178,0.004677528751843745,0.005749445132265825,0.005422793905371154,0.009305127378879011,0.004815544068410838,0.007001096513703216,0.004639378809185672,0.007242580337916195,0.010520879397711591,0.005439881629231293,0.004596189034589549,0.005899196166825209,0.027372934638538845,0.00521971495192873,0.005073848556123917,0.005539341227748606,0.005145991573798007,0.006570057658348175,0.0,0.004311151774602691,0.015137370666887242,0.004742362462070991
wedding,0.0038585902136666714,0.009684631582028246,0.0031435189622179495,0.002593206059948505,0.0053364421114285784,0.0030514705362256036,0.10787113105523011,0.0028756561772087155,0.011330601131608919,0.001982939572785165,0.0019026435463190693,0.013517828532448163,0.0019859248052962316,0.002331682479873059,0.002464261540473344,0.0018465510462943257,0.002571892330734688,0.0021252756705080504,0.008181618562561315,0.004138835812498157,0.002271627225338601,0.002307847917980734,0.008100879573179133,0.007396463845483571,0.0020174924578151778,0.0037399578071292076,0.0034055387728150694,0.008631049911725914,0.0023195829943813257,0.005557025594275537,0.0019273910677745948,0.005886082784347031,0.009587503182443181,0.0034326830225152346,0.001899007587543355,0.004005004014080998,0.027074536199303653,0.00446516371643291,0.002791375402180974,0.003925403867494838,0.0029778719901430335,0.006295669334859108,0.004311151774602691,0.0,0.014537227772163253,0.002163562412937574
withyou,0.01479522367492544,0.017253851227680382,0.014395729211000966,0.014516294115250291,0.015367126156230312,0.014689514243784412,0.10881215101468189,0.014479263495892335,0.018249793063820935,0.014416495505379464,0.014398403779787327,0.01791551174947959,0.014416906417106265,0.014483183854168346,0.014490544442744896,0.014410296165593195,0.014509235798904117,0.014436761755427092,0.016457283360584055,0.014875950753331443,0.014474080175696248,0.014481649927321547,0.016656456790059428,0.01508687128832671,0.014421288747010442,0.01480372970670771,0.01467995189503207,0.016698285598479055,0.014466642961486675,0.013721965660024106,0.014408960046979316,0.015445040105208382,0.017227396704131398,0.01468627270754473,0.014410604483065241,0.014862530380625311,0.030616727896163303,0.015072430533683545,0.014561682965134836,0.01482091865115454,0.014589312073785892,0.01566338449240742,0.015137370666887242,0.014537227772163253,0.0,0.014318451478668122
zoo,0.0034998077955790577,0.009541770967794684,0.0025213088346063006,0.00201811938580747,0.005431259275381679,0.003021893402035684,0.10785839892867341,0.0023726218869660576,0.011242995948020635,0.0010293050337266255,0.001071370644921122,0.013286186384419887,0.0010941671053917932,0.0017642634634782695,0.0018237020760219142,0.0010033177936384972,0.001931245198077855,0.0013304514263527338,0.008012002660101809,0.003826737753029858,0.00153969011000634,0.0017516265676261766,0.008413534561291021,0.007318298808155491,0.001150469530049235,0.0035355939026112705,0.002975062798560284,0.00889159755383637,0.0016228892722714074,0.0053139904930848535,0.0009839413856362958,0.005647944304471944,0.009493851074060465,0.0029221570406823692,0.0010077363654556275,0.0037742310912200444,0.02703209274330469,0.004530802711180189,0.0023222019274860154,0.0036068879493355776,0.0024895858694241714,0.006220259220636299,0.004742362462070991,0.002163562412937574,0.014318451478668124,0.0
